iteration,p0_avg_heads,p0_avg_tails,p1_avg_heads,p1_avg_tails,p0_best_response,p1_best_response,full_exploitability
392,0.480916,0.519084,0.483461,0.516539,1,0,3.562341e-02
393,0.479695,0.520305,0.484772,0.515228,1,0,3.553299e-02
394,0.478481,0.521519,0.486076,0.513924,1,0,3.544304e-02
395,0.477273,0.522727,0.487374,0.512626,1,0,3.535354e-02
396,0.476071,0.523929,0.488665,0.511335,1,0,3.526448e-02
397,0.474874,0.525126,0.489950,0.510050,1,0,3.517588e-02
398,0.473684,0.526316,0.491228,0.508772,1,0,3.508772e-02
399,0.472500,0.527500,0.492500,0.507500,1,0,3.500000e-02
400,0.471322,0.528678,0.493766,0.506234,1,0,3.491272e-02
401,0.470149,0.529851,0.495025,0.504975,1,0,3.482587e-02
402,0.468983,0.531017,0.496278,0.503722,1,0,3.473945e-02
403,0.467822,0.532178,0.497525,0.502475,1,0,3.465347e-02
404,0.466667,0.533333,0.498765,0.501235,1,0,3.456790e-02
405,0.465517,0.534483,0.500000,0.500000,1,0,3.448276e-02
406,0.466830,0.533170,0.501229,0.498771,0,0,3.439803e-02
407,0.468137,0.531863,0.502451,0.497549,0,0,3.431373e-02
408,0.469438,0.530562,0.503667,0.496333,0,0,3.422983e-02
409,0.470732,0.529268,0.504878,0.495122,0,0,3.414634e-02
410,0.472019,0.527981,0.506083,0.493917,0,0,3.406326e-02
411,0.473301,0.526699,0.507282,0.492718,0,0,3.398058e-02
412,0.474576,0.525424,0.508475,0.491525,0,0,3.389831e-02
413,0.475845,0.524155,0.509662,0.490338,0,0,3.381643e-02
414,0.477108,0.522892,0.510843,0.489157,0,0,3.373494e-02
415,0.478365,0.521635,0.512019,0.487981,0,0,3.365385e-02
416,0.479616,0.520384,0.513189,0.486811,0,0,3.357314e-02
417,0.480861,0.519139,0.514354,0.485646,0,0,3.349282e-02
418,0.482100,0.517900,0.515513,0.484487,0,0,3.341289e-02
419,0.483333,0.516667,0.516667,0.483333,0,0,3.333333e-02
420,0.484561,0.515439,0.517815,0.482185,0,0,3.325416e-02
421,0.485782,0.514218,0.518957,0.481043,0,0,3.317536e-02
422,0.486998,0.513002,0.520095,0.479905,0,0,3.309693e-02
423,0.488208,0.511792,0.521226,0.478774,0,0,3.301887e-02
424,0.489412,0.510588,0.522353,0.477647,0,0,3.294118e-02
425,0.490610,0.509390,0.523474,0.476526,0,0,3.286385e-02
426,0.491803,0.508197,0.524590,0.475410,0,0,3.278689e-02
427,0.492991,0.507009,0.525701,0.474299,0,0,3.271028e-02
428,0.494172,0.505828,0.526807,0.473193,0,0,3.263403e-02
429,0.495349,0.504651,0.527907,0.472093,0,0,3.255814e-02
430,0.496520,0.503480,0.529002,0.470998,0,0,3.248260e-02
431,0.497685,0.502315,0.530093,0.469907,0,0,3.240741e-02
432,0.498845,0.501155,0.531178,0.468822,0,0,3.233256e-02
433,0.500000,0.500000,0.532258,0.467742,0,0,3.225806e-02
434,0.501149,0.498851,0.533333,0.466667,0,0,3.448276e-02
435,0.502294,0.497706,0.532110,0.467890,0,1,3.440367e-02
436,0.503432,0.496568,0.530892,0.469108,0,1,3.432494e-02
437,0.504566,0.495434,0.529680,0.470320,0,1,3.424658e-02
438,0.505695,0.494305,0.528474,0.471526,0,1,3.416856e-02
439,0.506818,0.493182,0.527273,0.472727,0,1,3.409091e-02
440,0.507937,0.492063,0.526077,0.473923,0,1,3.401361e-02
441,0.509050,0.490950,0.524887,0.475113,0,1,3.393665e-02
442,0.510158,0.489842,0.523702,0.476298,0,1,3.386005e-02
443,0.511261,0.488739,0.522523,0.477477,0,1,3.378378e-02
444,0.512360,0.487640,0.521348,0.478652,0,1,3.370787e-02
445,0.513453,0.486547,0.520179,0.479821,0,1,3.363229e-02
446,0.514541,0.485459,0.519016,0.480984,0,1,3.355705e-02
447,0.515625,0.484375,0.517857,0.482143,0,1,3.348214e-02
448,0.516704,0.483296,0.516704,0.483296,0,1,3.340757e-02
449,0.517778,0.482222,0.515556,0.484444,0,1,3.333333e-02
450,0.518847,0.481153,0.514412,0.485588,0,1,3.325942e-02
451,0.519912,0.480088,0.513274,0.486726,0,1,3.318584e-02
452,0.520971,0.479029,0.512141,0.487859,0,1,3.311258e-02
453,0.522026,0.477974,0.511013,0.488987,0,1,3.303965e-02
454,0.523077,0.476923,0.509890,0.490110,0,1,3.296703e-02
455,0.524123,0.475877,0.508772,0.491228,0,1,3.289474e-02
456,0.525164,0.474836,0.507659,0.492341,0,1,3.282276e-02
457,0.526201,0.473799,0.506550,0.493450,0,1,3.275109e-02
458,0.527233,0.472767,0.505447,0.494553,0,1,3.267974e-02
459,0.528261,0.471739,0.504348,0.495652,0,1,3.260870e-02
460,0.529284,0.470716,0.503254,0.496746,0,1,3.253796e-02
461,0.530303,0.469697,0.502165,0.497835,0,1,3.246753e-02
462,0.531317,0.468683,0.501080,0.498920,0,1,3.239741e-02
463,0.532328,0.467672,0.500000,0.500000,0,1,3.232759e-02
464,0.533333,0.466667,0.498925,0.501075,0,1,3.440860e-02
465,0.532189,0.467811,0.497854,0.502146,1,1,3.433476e-02
466,0.531049,0.468951,0.496788,0.503212,1,1,3.426124e-02
467,0.529915,0.470085,0.495726,0.504274,1,1,3.418803e-02
468,0.528785,0.471215,0.494670,0.505330,1,1,3.411514e-02
469,0.527660,0.472340,0.493617,0.506383,1,1,3.404255e-02
470,0.526539,0.473461,0.492569,0.507431,1,1,3.397028e-02
471,0.525424,0.474576,0.491525,0.508475,1,1,3.389831e-02
472,0.524313,0.475687,0.490486,0.509514,1,1,3.382664e-02
473,0.523207,0.476793,0.489451,0.510549,1,1,3.375527e-02
474,0.522105,0.477895,0.488421,0.511579,1,1,3.368421e-02
475,0.521008,0.478992,0.487395,0.512605,1,1,3.361345e-02
476,0.519916,0.480084,0.486373,0.513627,1,1,3.354298e-02
477,0.518828,0.481172,0.485356,0.514644,1,1,3.347280e-02
478,0.517745,0.482255,0.484342,0.515658,1,1,3.340292e-02
479,0.516667,0.483333,0.483333,0.516667,1,1,3.333333e-02
480,0.515593,0.484407,0.482328,0.517672,1,1,3.326403e-02
481,0.514523,0.485477,0.481328,0.518672,1,1,3.319502e-02
482,0.513458,0.486542,0.480331,0.519669,1,1,3.312629e-02
483,0.512397,0.487603,0.479339,0.520661,1,1,3.305785e-02
484,0.511340,0.488660,0.478351,0.521649,1,1,3.298969e-02
485,0.510288,0.489712,0.477366,0.522634,1,1,3.292181e-02
486,0.509240,0.490760,0.476386,0.523614,1,1,3.285421e-02
487,0.508197,0.491803,0.475410,0.524590,1,1,3.278689e-02
488,0.507157,0.492843,0.474438,0.525562,1,1,3.271984e-02
489,0.506122,0.493878,0.473469,0.526531,1,1,3.265306e-02
490,0.505092,0.494908,0.472505,0.527495,1,1,3.258656e-02
491,0.504065,0.495935,0.471545,0.528455,1,1,3.252033e-02
492,0.503043,0.496957,0.470588,0.529412,1,1,3.245436e-02
493,0.502024,0.497976,0.469636,0.530364,1,1,3.238866e-02
494,0.501010,0.498990,0.468687,0.531313,1,1,3.232323e-02
495,0.500000,0.500000,0.467742,0.532258,1,1,3.225806e-02
496,0.498994,0.501006,0.468813,0.531187,1,0,3.219316e-02
497,0.497992,0.502008,0.469880,0.530120,1,0,3.212851e-02
498,0.496994,0.503006,0.470942,0.529058,1,0,3.206413e-02
499,0.496000,0.504000,0.472000,0.528000,1,0,3.200000e-02
500,0.495010,0.504990,0.473054,0.526946,1,0,3.193613e-02
501,0.494024,0.505976,0.474104,0.525896,1,0,3.187251e-02
502,0.493042,0.506958,0.475149,0.524851,1,0,3.180915e-02
503,0.492063,0.507937,0.476190,0.523810,1,0,3.174603e-02
504,0.491089,0.508911,0.477228,0.522772,1,0,3.168317e-02
505,0.490119,0.509881,0.478261,0.521739,1,0,3.162055e-02
506,0.489152,0.510848,0.479290,0.520710,1,0,3.155819e-02
507,0.488189,0.511811,0.480315,0.519685,1,0,3.149606e-02
508,0.487230,0.512770,0.481336,0.518664,1,0,3.143418e-02
509,0.486275,0.513725,0.482353,0.517647,1,0,3.137255e-02
510,0.485323,0.514677,0.483366,0.516634,1,0,3.131115e-02
511,0.484375,0.515625,0.484375,0.515625,1,0,3.125000e-02
512,0.483431,0.516569,0.485380,0.514620,1,0,3.118908e-02
513,0.482490,0.517510,0.486381,0.513619,1,0,3.112840e-02
514,0.481553,0.518447,0.487379,0.512621,1,0,3.106796e-02
515,0.480620,0.519380,0.488372,0.511628,1,0,3.100775e-02
516,0.479691,0.520309,0.489362,0.510638,1,0,3.094778e-02
517,0.478764,0.521236,0.490347,0.509653,1,0,3.088803e-02
518,0.477842,0.522158,0.491329,0.508671,1,0,3.082852e-02
519,0.476923,0.523077,0.492308,0.507692,1,0,3.076923e-02
520,0.476008,0.523992,0.493282,0.506718,1,0,3.071017e-02
521,0.475096,0.524904,0.494253,0.505747,1,0,3.065134e-02
522,0.474187,0.525813,0.495220,0.504780,1,0,3.059273e-02
523,0.473282,0.526718,0.496183,0.503817,1,0,3.053435e-02
524,0.472381,0.527619,0.497143,0.502857,1,0,3.047619e-02
525,0.471483,0.528517,0.498099,0.501901,1,0,3.041825e-02
526,0.470588,0.529412,0.499051,0.500949,1,0,3.036053e-02
527,0.469697,0.530303,0.500000,0.500000,1,0,3.030303e-02
528,0.470699,0.529301,0.500945,0.499055,0,0,3.024575e-02
529,0.471698,0.528302,0.501887,0.498113,0,0,3.018868e-02
530,0.472693,0.527307,0.502825,0.497175,0,0,3.013183e-02
531,0.473684,0.526316,0.503759,0.496241,0,0,3.007519e-02
532,0.474672,0.525328,0.504690,0.495310,0,0,3.001876e-02
533,0.475655,0.524345,0.505618,0.494382,0,0,2.996255e-02
534,0.476636,0.523364,0.506542,0.493458,0,0,2.990654e-02
535,0.477612,0.522388,0.507463,0.492537,0,0,2.985075e-02
536,0.478585,0.521415,0.508380,0.491620,0,0,2.979516e-02
537,0.479554,0.520446,0.509294,0.490706,0,0,2.973978e-02
538,0.480519,0.519481,0.510204,0.489796,0,0,2.968460e-02
539,0.481481,0.518519,0.511111,0.488889,0,0,2.962963e-02
540,0.482440,0.517560,0.512015,0.487985,0,0,2.957486e-02
541,0.483395,0.516605,0.512915,0.487085,0,0,2.952030e-02
542,0.484346,0.515654,0.513812,0.486188,0,0,2.946593e-02
543,0.485294,0.514706,0.514706,0.485294,0,0,2.941176e-02
544,0.486239,0.513761,0.515596,0.484404,0,0,2.935780e-02
545,0.487179,0.512821,0.516484,0.483516,0,0,2.930403e-02
546,0.488117,0.511883,0.517367,0.482633,0,0,2.925046e-02
547,0.489051,0.510949,0.518248,0.481752,0,0,2.919708e-02
548,0.489982,0.510018,0.519126,0.480874,0,0,2.914390e-02
549,0.490909,0.509091,0.520000,0.480000,0,0,2.909091e-02
550,0.491833,0.508167,0.520871,0.479129,0,0,2.903811e-02
551,0.492754,0.507246,0.521739,0.478261,0,0,2.898551e-02
552,0.493671,0.506329,0.522604,0.477396,0,0,2.893309e-02
553,0.494585,0.505415,0.523466,0.476534,0,0,2.888087e-02
554,0.495495,0.504505,0.524324,0.475676,0,0,2.882883e-02
555,0.496403,0.503597,0.525180,0.474820,0,0,2.877698e-02
556,0.497307,0.502693,0.526032,0.473968,0,0,2.872531e-02
557,0.498208,0.501792,0.526882,0.473118,0,0,2.867384e-02
558,0.499106,0.500894,0.527728,0.472272,0,0,2.862254e-02
559,0.500000,0.500000,0.528571,0.471429,0,0,2.857143e-02
560,0.500891,0.499109,0.529412,0.470588,0,0,3.030303e-02
561,0.501779,0.498221,0.528470,0.471530,0,1,3.024911e-02
562,0.502664,0.497336,0.527531,0.472469,0,1,3.019538e-02
563,0.503546,0.496454,0.526596,0.473404,0,1,3.014184e-02
564,0.504425,0.495575,0.525664,0.474336,0,1,3.008850e-02
565,0.505300,0.494700,0.524735,0.475265,0,1,3.003534e-02
566,0.506173,0.493827,0.523810,0.476190,0,1,2.998236e-02
567,0.507042,0.492958,0.522887,0.477113,0,1,2.992958e-02
568,0.507909,0.492091,0.521968,0.478032,0,1,2.987698e-02
569,0.508772,0.491228,0.521053,0.478947,0,1,2.982456e-02
570,0.509632,0.490368,0.520140,0.479860,0,1,2.977233e-02
571,0.510490,0.489510,0.519231,0.480769,0,1,2.972028e-02
572,0.511344,0.488656,0.518325,0.481675,0,1,2.966841e-02
573,0.512195,0.487805,0.517422,0.482578,0,1,2.961672e-02
574,0.513043,0.486957,0.516522,0.483478,0,1,2.956522e-02
575,0.513889,0.486111,0.515625,0.484375,0,1,2.951389e-02
576,0.514731,0.485269,0.514731,0.485269,0,1,2.946274e-02
577,0.515571,0.484429,0.513841,0.486159,0,1,2.941176e-02
578,0.516408,0.483592,0.512953,0.487047,0,1,2.936097e-02
579,0.517241,0.482759,0.512069,0.487931,0,1,2.931034e-02
580,0.518072,0.481928,0.511188,0.488812,0,1,2.925990e-02
581,0.518900,0.481100,0.510309,0.489691,0,1,2.920962e-02
582,0.519726,0.480274,0.509434,0.490566,0,1,2.915952e-02
583,0.520548,0.479452,0.508562,0.491438,0,1,2.910959e-02
584,0.521368,0.478632,0.507692,0.492308,0,1,2.905983e-02
585,0.522184,0.477816,0.506826,0.493174,0,1,2.901024e-02
586,0.522998,0.477002,0.505963,0.494037,0,1,2.896082e-02
587,0.523810,0.476190,0.505102,0.494898,0,1,2.891156e-02
588,0.524618,0.475382,0.504244,0.495756,0,1,2.886248e-02
589,0.525424,0.474576,0.503390,0.496610,0,1,2.881356e-02
590,0.526227,0.473773,0.502538,0.497462,0,1,2.876481e-02
591,0.527027,0.472973,0.501689,0.498311,0,1,2.871622e-02
592,0.527825,0.472175,0.500843,0.499157,0,1,2.866779e-02
593,0.528620,0.471380,0.500000,0.500000,0,1,2.861953e-02
594,0.529412,0.470588,0.499160,0.500840,0,1,3.025210e-02
595,0.528523,0.471477,0.498322,0.501678,1,1,3.020134e-02
596,0.527638,0.472362,0.497487,0.502513,1,1,3.015075e-02
597,0.526756,0.473244,0.496656,0.503344,1,1,3.010033e-02
598,0.525876,0.474124,0.495826,0.504174,1,1,3.005008e-02
599,0.525000,0.475000,0.495000,0.505000,1,1,3.000000e-02
600,0.524126,0.475874,0.494176,0.505824,1,1,2.995008e-02
601,0.523256,0.476744,0.493355,0.506645,1,1,2.990033e-02
602,0.522388,0.477612,0.492537,0.507463,1,1,2.985075e-02
603,0.521523,0.478477,0.491722,0.508278,1,1,2.980132e-02
604,0.520661,0.479339,0.490909,0.509091,1,1,2.975207e-02
605,0.519802,0.480198,0.490099,0.509901,1,1,2.970297e-02
606,0.518946,0.481054,0.489292,0.510708,1,1,2.965404e-02
607,0.518092,0.481908,0.488487,0.511513,1,1,2.960526e-02
608,0.517241,0.482759,0.487685,0.512315,1,1,2.955665e-02
609,0.516393,0.483607,0.486885,0.513115,1,1,2.950820e-02
610,0.515548,0.484452,0.486088,0.513912,1,1,2.945990e-02
611,0.514706,0.485294,0.485294,0.514706,1,1,2.941176e-02
612,0.513866,0.486134,0.484502,0.515498,1,1,2.936378e-02
613,0.513029,0.486971,0.483713,0.516287,1,1,2.931596e-02
614,0.512195,0.487805,0.482927,0.517073,1,1,2.926829e-02
615,0.511364,0.488636,0.482143,0.517857,1,1,2.922078e-02
616,0.510535,0.489465,0.481361,0.518639,1,1,2.917342e-02
617,0.509709,0.490291,0.480583,0.519417,1,1,2.912621e-02
618,0.508885,0.491115,0.479806,0.520194,1,1,2.907916e-02
619,0.508065,0.491935,0.479032,0.520968,1,1,2.903226e-02
620,0.507246,0.492754,0.478261,0.521739,1,1,2.898551e-02
621,0.506431,0.493569,0.477492,0.522508,1,1,2.893891e-02
622,0.505618,0.494382,0.476726,0.523274,1,1,2.889246e-02
623,0.504808,0.495192,0.475962,0.524038,1,1,2.884615e-02
624,0.504000,0.496000,0.475200,0.524800,1,1,2.880000e-02
625,0.503195,0.496805,0.474441,0.525559,1,1,2.875399e-02
626,0.502392,0.497608,0.473684,0.526316,1,1,2.870813e-02
627,0.501592,0.498408,0.472930,0.527070,1,1,2.866242e-02
628,0.500795,0.499205,0.472178,0.527822,1,1,2.861685e-02
629,0.500000,0.500000,0.471429,0.528571,1,1,2.857143e-02
630,0.499208,0.500792,0.472266,0.527734,1,0,2.852615e-02
631,0.498418,0.501582,0.473101,0.526899,1,0,2.848101e-02
632,0.497630,0.502370,0.473934,0.526066,1,0,2.843602e-02
633,0.496845,0.503155,0.474763,0.525237,1,0,2.839117e-02
634,0.496063,0.503937,0.475591,0.524409,1,0,2.834646e-02
635,0.495283,0.504717,0.476415,0.523585,1,0,2.830189e-02
636,0.494505,0.505495,0.477237,0.522763,1,0,2.825746e-02
637,0.493730,0.506270,0.478056,0.521944,1,0,2.821317e-02
638,0.492958,0.507042,0.478873,0.521127,1,0,2.816901e-02
639,0.492188,0.507812,0.479687,0.520312,1,0,2.812500e-02
640,0.491420,0.508580,0.480499,0.519501,1,0,2.808112e-02
641,0.490654,0.509346,0.481308,0.518692,1,0,2.803738e-02
642,0.489891,0.510109,0.482115,0.517885,1,0,2.799378e-02
643,0.489130,0.510870,0.482919,0.517081,1,0,2.795031e-02
644,0.488372,0.511628,0.483721,0.516279,1,0,2.790698e-02
645,0.487616,0.512384,0.484520,0.515480,1,0,2.786378e-02
646,0.486862,0.513138,0.485317,0.514683,1,0,2.782071e-02
647,0.486111,0.513889,0.486111,0.513889,1,0,2.777778e-02
648,0.485362,0.514638,0.486903,0.513097,1,0,2.773498e-02
649,0.484615,0.515385,0.487692,0.512308,1,0,2.769231e-02
650,0.483871,0.516129,0.488479,0.511521,1,0,2.764977e-02
651,0.483129,0.516871,0.489264,0.510736,1,0,2.760736e-02
652,0.482389,0.517611,0.490046,0.509954,1,0,2.756508e-02
653,0.481651,0.518349,0.490826,0.509174,1,0,2.752294e-02
654,0.480916,0.519084,0.491603,0.508397,1,0,2.748092e-02
655,0.480183,0.519817,0.492378,0.507622,1,0,2.743902e-02
656,0.479452,0.520548,0.493151,0.506849,1,0,2.739726e-02
657,0.478723,0.521277,0.493921,0.506079,1,0,2.735562e-02
658,0.477997,0.522003,0.494689,0.505311,1,0,2.731411e-02
659,0.477273,0.522727,0.495455,0.504545,1,0,2.727273e-02
660,0.476551,0.523449,0.496218,0.503782,1,0,2.723147e-02
661,0.475831,0.524169,0.496979,0.503021,1,0,2.719033e-02
662,0.475113,0.524887,0.497738,0.502262,1,0,2.714932e-02
663,0.474398,0.525602,0.498494,0.501506,1,0,2.710843e-02
664,0.473684,0.526316,0.499248,0.500752,1,0,2.706767e-02
665,0.472973,0.527027,0.500000,0.500000,1,0,2.702703e-02
666,0.473763,0.526237,0.500750,0.499250,0,0,2.698651e-02
667,0.474551,0.525449,0.501497,0.498503,0,0,2.694611e-02
668,0.475336,0.524664,0.502242,0.497758,0,0,2.690583e-02
669,0.476119,0.523881,0.502985,0.497015,0,0,2.686567e-02
670,0.476900,0.523100,0.503726,0.496274,0,0,2.682563e-02
671,0.477679,0.522321,0.504464,0.495536,0,0,2.678571e-02
672,0.478455,0.521545,0.505201,0.494799,0,0,2.674591e-02
673,0.479228,0.520772,0.505935,0.494065,0,0,2.670623e-02
674,0.480000,0.520000,0.506667,0.493333,0,0,2.666667e-02
675,0.480769,0.519231,0.507396,0.492604,0,0,2.662722e-02
676,0.481536,0.518464,0.508124,0.491876,0,0,2.658789e-02
677,0.482301,0.517699,0.508850,0.491150,0,0,2.654867e-02
678,0.483063,0.516937,0.509573,0.490427,0,0,2.650957e-02
679,0.483824,0.516176,0.510294,0.489706,0,0,2.647059e-02
680,0.484581,0.515419,0.511013,0.488987,0,0,2.643172e-02
681,0.485337,0.514663,0.511730,0.488270,0,0,2.639296e-02
682,0.486091,0.513909,0.512445,0.487555,0,0,2.635432e-02
683,0.486842,0.513158,0.513158,0.486842,0,0,2.631579e-02
684,0.487591,0.512409,0.513869,0.486131,0,0,2.627737e-02
685,0.488338,0.511662,0.514577,0.485423,0,0,2.623907e-02
686,0.489083,0.510917,0.515284,0.484716,0,0,2.620087e-02
687,0.489826,0.510174,0.515988,0.484012,0,0,2.616279e-02
688,0.490566,0.509434,0.516691,0.483309,0,0,2.612482e-02
689,0.491304,0.508696,0.517391,0.482609,0,0,2.608696e-02
690,0.492041,0.507959,0.518090,0.481910,0,0,2.604920e-02
691,0.492775,0.507225,0.518786,0.481214,0,0,2.601156e-02
692,0.493506,0.506494,0.519481,0.480519,0,0,2.597403e-02
693,0.494236,0.505764,0.520173,0.479827,0,0,2.593660e-02
694,0.494964,0.505036,0.520863,0.479137,0,0,2.589928e-02
695,0.495690,0.504310,0.521552,0.478448,0,0,2.586207e-02
696,0.496413,0.503587,0.522238,0.477762,0,0,2.582496e-02
697,0.497135,0.502865,0.522923,0.477077,0,0,2.578797e-02
698,0.497854,0.502146,0.523605,0.476395,0,0,2.575107e-02
699,0.498571,0.501429,0.524286,0.475714,0,0,2.571429e-02
700,0.499287,0.500713,0.524964,0.475036,0,0,2.567760e-02
701,0.500000,0.500000,0.525641,0.474359,0,0,2.564103e-02
702,0.500711,0.499289,0.526316,0.473684,0,0,2.702703e-02
703,0.501420,0.498580,0.525568,0.474432,0,1,2.698864e-02
704,0.502128,0.497872,0.524823,0.475177,0,1,2.695035e-02
705,0.502833,0.497167,0.524079,0.475921,0,1,2.691218e-02
706,0.503536,0.496464,0.523338,0.476662,0,1,2.687412e-02
707,0.504237,0.495763,0.522599,0.477401,0,1,2.683616e-02
708,0.504937,0.495063,0.521862,0.478138,0,1,2.679831e-02
709,0.505634,0.494366,0.521127,0.478873,0,1,2.676056e-02
710,0.506329,0.493671,0.520394,0.479606,0,1,2.672293e-02
711,0.507022,0.492978,0.519663,0.480337,0,1,2.668539e-02
712,0.507714,0.492286,0.518934,0.481066,0,1,2.664797e-02
713,0.508403,0.491597,0.518207,0.481793,0,1,2.661064e-02
714,0.509091,0.490909,0.517483,0.482517,0,1,2.657343e-02
715,0.509777,0.490223,0.516760,0.483240,0,1,2.653631e-02
716,0.510460,0.489540,0.516039,0.483961,0,1,2.649930e-02
717,0.511142,0.488858,0.515320,0.484680,0,1,2.646240e-02
718,0.511822,0.488178,0.514604,0.485396,0,1,2.642559e-02
719,0.512500,0.487500,0.513889,0.486111,0,1,2.638889e-02
720,0.513176,0.486824,0.513176,0.486824,0,1,2.635229e-02
721,0.513850,0.486150,0.512465,0.487535,0,1,2.631579e-02
722,0.514523,0.485477,0.511757,0.488243,0,1,2.627939e-02
723,0.515193,0.484807,0.511050,0.488950,0,1,2.624309e-02
724,0.515862,0.484138,0.510345,0.489655,0,1,2.620690e-02
725,0.516529,0.483471,0.509642,0.490358,0,1,2.617080e-02
726,0.517194,0.482806,0.508941,0.491059,0,1,2.613480e-02
727,0.517857,0.482143,0.508242,0.491758,0,1,2.609890e-02
728,0.518519,0.481481,0.507545,0.492455,0,1,2.606310e-02
729,0.519178,0.480822,0.506849,0.493151,0,1,2.602740e-02
730,0.519836,0.480164,0.506156,0.493844,0,1,2.599179e-02
731,0.520492,0.479508,0.505464,0.494536,0,1,2.595628e-02
732,0.521146,0.478854,0.504775,0.495225,0,1,2.592087e-02
733,0.521798,0.478202,0.504087,0.495913,0,1,2.588556e-02
734,0.522449,0.477551,0.503401,0.496599,0,1,2.585034e-02
735,0.523098,0.476902,0.502717,0.497283,0,1,2.581522e-02
736,0.523745,0.476255,0.502035,0.497965,0,1,2.578019e-02
737,0.524390,0.475610,0.501355,0.498645,0,1,2.574526e-02
738,0.525034,0.474966,0.500677,0.499323,0,1,2.571042e-02
739,0.525676,0.474324,0.500000,0.500000,0,1,2.567568e-02
740,0.526316,0.473684,0.499325,0.500675,0,1,2.699055e-02
741,0.525606,0.474394,0.498652,0.501348,1,1,2.695418e-02
742,0.524899,0.475101,0.497981,0.502019,1,1,2.691790e-02
743,0.524194,0.475806,0.497312,0.502688,1,1,2.688172e-02
744,0.523490,0.476510,0.496644,0.503356,1,1,2.684564e-02
745,0.522788,0.477212,0.495979,0.504021,1,1,2.680965e-02
746,0.522088,0.477912,0.495315,0.504685,1,1,2.677376e-02
747,0.521390,0.478610,0.494652,0.505348,1,1,2.673797e-02
748,0.520694,0.479306,0.493992,0.506008,1,1,2.670227e-02
749,0.520000,0.480000,0.493333,0.506667,1,1,2.666667e-02
750,0.519308,0.480692,0.492676,0.507324,1,1,2.663116e-02
751,0.518617,0.481383,0.492021,0.507979,1,1,2.659574e-02
752,0.517928,0.482072,0.491368,0.508632,1,1,2.656042e-02
753,0.517241,0.482759,0.490716,0.509284,1,1,2.652520e-02
754,0.516556,0.483444,0.490066,0.509934,1,1,2.649007e-02
755,0.515873,0.484127,0.489418,0.510582,1,1,2.645503e-02
756,0.515192,0.484808,0.488771,0.511229,1,1,2.642008e-02
757,0.514512,0.485488,0.488127,0.511873,1,1,2.638522e-02
758,0.513834,0.486166,0.487484,0.512516,1,1,2.635046e-02
759,0.513158,0.486842,0.486842,0.513158,1,1,2.631579e-02
760,0.512484,0.487516,0.486202,0.513798,1,1,2.628121e-02
761,0.511811,0.488189,0.485564,0.514436,1,1,2.624672e-02
762,0.511140,0.488860,0.484928,0.515072,1,1,2.621232e-02
763,0.510471,0.489529,0.484293,0.515707,1,1,2.617801e-02
764,0.509804,0.490196,0.483660,0.516340,1,1,2.614379e-02
765,0.509138,0.490862,0.483029,0.516971,1,1,2.610966e-02
766,0.508475,0.491525,0.482399,0.517601,1,1,2.607562e-02
767,0.507812,0.492188,0.481771,0.518229,1,1,2.604167e-02
768,0.507152,0.492848,0.481144,0.518856,1,1,2.600780e-02
769,0.506494,0.493506,0.480519,0.519481,1,1,2.597403e-02
770,0.505837,0.494163,0.479896,0.520104,1,1,2.594034e-02
771,0.505181,0.494819,0.479275,0.520725,1,1,2.590674e-02
772,0.504528,0.495472,0.478655,0.521345,1,1,2.587322e-02
773,0.503876,0.496124,0.478036,0.521964,1,1,2.583979e-02
774,0.503226,0.496774,0.477419,0.522581,1,1,2.580645e-02
775,0.502577,0.497423,0.476804,0.523196,1,1,2.577320e-02
776,0.501931,0.498069,0.476190,0.523810,1,1,2.574003e-02
777,0.501285,0.498715,0.475578,0.524422,1,1,2.570694e-02
778,0.500642,0.499358,0.474968,0.525032,1,1,2.567394e-02
779,0.500000,0.500000,0.474359,0.525641,1,1,2.564103e-02
780,0.499360,0.500640,0.475032,0.524968,1,0,2.560819e-02
781,0.498721,0.501279,0.475703,0.524297,1,0,2.557545e-02
782,0.498084,0.501916,0.476373,0.523627,1,0,2.554278e-02
783,0.497449,0.502551,0.477041,0.522959,1,0,2.551020e-02
784,0.496815,0.503185,0.477707,0.522293,1,0,2.547771e-02
785,0.496183,0.503817,0.478372,0.521628,1,0,2.544529e-02
786,0.495553,0.504447,0.479034,0.520966,1,0,2.541296e-02
787,0.494924,0.505076,0.479695,0.520305,1,0,2.538071e-02
788,0.494297,0.505703,0.480355,0.519645,1,0,2.534854e-02
789,0.493671,0.506329,0.481013,0.518987,1,0,2.531646e-02
790,0.493047,0.506953,0.481669,0.518331,1,0,2.528445e-02
