step,p0_heads,p1_heads
24414,0.466008,0.491069
24415,0.424311,0.444955
24416,0.462898,0.418151
24417,0.421717,0.380385
24418,0.387527,0.349366
24419,0.433307,0.397779
24420,0.477750,0.368492
24421,0.517964,0.414824
24422,0.551984,0.455462
24423,0.589307,0.416295
24424,0.617131,0.456739
24425,0.640199,0.491594
24426,0.600075,0.463203
24427,0.636660,0.418585
24428,0.655863,0.454491
24429,0.616983,0.430626
24430,0.653359,0.388134
24431,0.682947,0.353281
24432,0.641259,0.334726
24433,0.673112,0.307049
24434,0.620980,0.358046
24435,0.645521,0.403270
24436,0.603400,0.378416
24437,0.552184,0.429221
24438,0.507716,0.473656
24439,0.469794,0.511785
24440,0.506559,0.477602
24441,0.537768,0.448697
24442,0.564075,0.424390
24443,0.586162,0.404009
24444,0.626928,0.460035
24445,0.573441,0.418126
24446,0.608545,0.466010
24447,0.562550,0.430233
24448,0.522556,0.400371
24449,0.478461,0.448066
24450,0.519177,0.415000
24451,0.478826,0.382910
24452,0.441576,0.427756
24453,0.484433,0.473617
24454,0.446289,0.513157
24455,0.414338,0.546656
24456,0.460859,0.585342
24457,0.426515,0.612799
24458,0.397856,0.635594
24459,0.374027,0.654507
24460,0.354237,0.670210
24461,0.392281,0.632527
24462,0.354479,0.575118
24463,0.408040,0.613396
24464,0.375311,0.563985
24465,0.419139,0.523076
24466,0.466781,0.562703
24467,0.431101,0.519619
24468,0.398166,0.557479
24469,0.443122,0.590670
24470,0.482113,0.618260
24471,0.440731,0.648335
24472,0.410756,0.603926
24473,0.458821,0.554771
24474,0.423917,0.588695
24475,0.464976,0.546607
24476,0.509822,0.584461
24477,0.545058,0.542927
24478,0.508349,0.571983
24479,0.463469,0.522507
24480,0.425752,0.480063
24481,0.394342,0.444186
24482,0.368302,0.414128
24483,0.417424,0.379762
24484,0.387322,0.426808
24485,0.362386,0.467903
24486,0.341752,0.503202
24487,0.324668,0.533195
24488,0.378065,0.577102
24489,0.425965,0.613515
24490,0.395774,0.565682
24491,0.436942,0.596955
24492,0.472655,0.622942
24493,0.428736,0.653368
24494,0.465579,0.674091
24495,0.514006,0.623795
24496,0.545569,0.649715
24497,0.586044,0.601824
24498,0.611914,0.631594
24499,0.561422,0.657260
24500,0.521751,0.609771
24501,0.487794,0.567659
24502,0.443739,0.604528
24503,0.406950,0.634975
24504,0.452122,0.589213
24505,0.416956,0.542541
24506,0.459269,0.576056
24507,0.495729,0.604017
24508,0.526770,0.627267
24509,0.496369,0.588773
24510,0.545382,0.535548
24511,0.571422,0.564253
24512,0.611762,0.514258
24513,0.573643,0.479930
24514,0.613592,0.437452
24515,0.646408,0.402030
24516,0.597022,0.446757
24517,0.625461,0.416426
24518,0.577998,0.381847
24519,0.536450,0.353354
24520,0.566448,0.399042
24521,0.530998,0.374331
24522,0.556574,0.413858
24523,0.600015,0.375840
24524,0.620855,0.415186
24525,0.638228,0.449524
24526,0.603292,0.427714
24527,0.572729,0.409391
24528,0.619097,0.366443
24529,0.561941,0.422746
24530,0.586102,0.458749
24531,0.625202,0.415526
24532,0.573389,0.464914
24533,0.527995,0.507483
24534,0.562506,0.470164
24535,0.517417,0.431789
24536,0.553617,0.400937
24537,0.588856,0.447811
24538,0.545274,0.489669
24539,0.575751,0.455594
24540,0.527610,0.416993
24541,0.489889,0.457946
24542,0.532753,0.503785
24543,0.494276,0.539090
24544,0.461605,0.568808
24545,0.508695,0.606632
24546,0.542200,0.566095
24547,0.581654,0.604389
24548,0.609169,0.564133
24549,0.632031,0.529216
24550,0.651011,0.499296
24551,0.666779,0.473860
24552,0.629475,0.499402
24553,0.596482,0.521120
24554,0.567722,0.539521
24555,0.508050,0.480315
24556,0.557662,0.533613
24557,0.598983,0.578367
24558,0.621737,0.542468
24559,0.640669,0.511587
24560,0.585989,0.461263
24561,0.547736,0.493341
24562,0.514753,0.520662
24563,0.486605,0.543794
24564,0.437866,0.488656
24565,0.488613,0.537251
24566,0.531975,0.578043
24567,0.493915,0.605131
24568,0.527189,0.566488
24569,0.555294,0.532973
24570,0.596892,0.578581
24571,0.547054,0.528038
24572,0.578246,0.492352
24573,0.613123,0.536926
24574,0.570430,0.568074
24575,0.533271,0.594142
24576,0.575788,0.630158
24577,0.528292,0.580286
24578,0.487479,0.536520
24579,0.527729,0.493839
24580,0.489356,0.531058
24581,0.523576,0.494763
24582,0.552502,0.463941
24583,0.593926,0.512624
24584,0.555825,0.544181
24585,0.505796,0.496216
24586,0.538000,0.462722
24587,0.579253,0.509122
24588,0.605742,0.473648
24589,0.639167,0.518440
24590,0.660390,0.481558
24591,0.619161,0.515676
24592,0.637673,0.484322
24593,0.653095,0.457759
24594,0.596272,0.412577
24595,0.559164,0.447771
24596,0.507865,0.404298
24597,0.475546,0.440580
24598,0.523021,0.492638
24599,0.479209,0.449427
24600,0.519572,0.493742
24601,0.557068,0.456666
24602,0.514389,0.420364
24603,0.477922,0.390156
24604,0.437562,0.437028
24605,0.477677,0.480096
24606,0.521636,0.442228
24607,0.484043,0.409094
24608,0.527042,0.378174
24609,0.486436,0.422491
24610,0.452039,0.461199
24611,0.497532,0.508581
24612,0.461403,0.541855
24613,0.430994,0.569858
24614,0.393770,0.519418
24615,0.441241,0.559487
24616,0.408525,0.590506
24617,0.449991,0.550631
24618,0.411746,0.502787
24619,0.380037,0.462045
24620,0.425036,0.427875
24621,0.471037,0.472983
24622,0.510795,0.437042
24623,0.475374,0.477029
24624,0.520216,0.521187
24625,0.483376,0.555235
24626,0.517186,0.518012
24627,0.560566,0.560891
24628,0.514610,0.515312
24629,0.551551,0.551829
24630,0.512420,0.513016
24631,0.479019,0.479883
24632,0.525581,0.436413
24633,0.482163,0.482898
24634,0.446963,0.447883
24635,0.484837,0.485462
24636,0.442447,0.530501
24637,0.480956,0.562314
24638,0.525839,0.514920
24639,0.558535,0.549207
24640,0.585943,0.578001
24641,0.608836,0.602073
24642,0.644543,0.549516
24643,0.673695,0.503908
24644,0.697470,0.465060
24645,0.716886,0.432351
24646,0.732782,0.404994
24647,0.745840,0.382188
24648,0.697230,0.348192
24649,0.652058,0.320448
24650,0.611343,0.297816
24651,0.558206,0.343479
24652,0.511915,0.384754
24653,0.472374,0.421219
24654,0.439016,0.452923
24655,0.411076,0.480184
24656,0.448092,0.459951
24657,0.498602,0.517596
24658,0.530680,0.491681
24659,0.498812,0.514958
24660,0.526087,0.492928
24661,0.474337,0.438038
24662,0.505287,0.419690
24663,0.478181,0.447257
24664,0.530079,0.506140
24665,0.573729,0.556121
24666,0.599262,0.524025
24667,0.562797,0.547759
24668,0.531242,0.567767
24669,0.553455,0.540629
24670,0.497682,0.482965
24671,0.525079,0.459699
24672,0.498030,0.485519
24673,0.446540,0.432939
24674,0.423921,0.462568
24675,0.404938,0.487971
24676,0.389020,0.509617
24677,0.375673,0.527992
24678,0.436347,0.582417
24679,0.415363,0.597551
24680,0.471331,0.641711
24681,0.519535,0.677476
24682,0.550432,0.640534
24683,0.516607,0.652686
24684,0.542908,0.620349
24685,0.490456,0.558786
24686,0.536497,0.602855
24687,0.575179,0.639073
24688,0.607368,0.668679
24689,0.634025,0.692846
24690,0.661687,0.647488
24691,0.682892,0.675549
24692,0.704787,0.631802
24693,0.722689,0.592796
24694,0.738786,0.630831
24695,0.752904,0.591940
24696,0.706300,0.538776
24697,0.662913,0.492832
24698,0.678276,0.532978
24699,0.705755,0.492191
24700,0.728001,0.457583
24701,0.685185,0.419080
24702,0.646097,0.387091
24703,0.611236,0.360635
24704,0.625190,0.403567
24705,0.594991,0.380667
24706,0.568733,0.361606
24707,0.546100,0.345738
24708,0.600352,0.313644
24709,0.539216,0.367687
24710,0.511471,0.345853
24711,0.562494,0.318466
24712,0.531429,0.301173
24713,0.504820,0.286903
24714,0.451899,0.338740
24715,0.504097,0.315635
24716,0.473617,0.295550
24717,0.428967,0.343203
24718,0.465196,0.392148
24719,0.421941,0.437406
24720,0.386067,0.476745
24721,0.356502,0.510431
24722,0.401727,0.554996
24723,0.369393,0.583090
24724,0.416165,0.546799
24725,0.388268,0.570808
24726,0.437024,0.612915
24727,0.405620,0.632365
24728,0.373961,0.577557
24729,0.419509,0.613256
24730,0.465561,0.571273
24731,0.505982,0.608062
24732,0.470714,0.560697
24733,0.505085,0.592255
24734,0.549912,0.545674
24735,0.578663,0.579721
24736,0.602698,0.608090
24737,0.638693,0.559541
24738,0.598622,0.518341
24739,0.618749,0.550677
24740,0.563672,0.589618
24741,0.589558,0.616069
24742,0.626602,0.566313
24743,0.656980,0.522901
24744,0.613544,0.481709
24745,0.562763,0.521653
24746,0.518495,0.555409
24747,0.555372,0.592345
24748,0.589745,0.550357
24749,0.619880,0.588143
24750,0.576513,0.542844
24751,0.528889,0.578099
24752,0.490552,0.534115
24753,0.458036,0.496280
24754,0.430664,0.464136
24755,0.407720,0.437036
24756,0.388525,0.414286
24757,0.350376,0.468694
24758,0.387774,0.501417
24759,0.349764,0.548205
24760,0.404156,0.501204
24761,0.443476,0.536063
24762,0.477485,0.565432
24763,0.526723,0.516034
24764,0.555618,0.548582
24765,0.596510,0.501528
24766,0.630266,0.461477
24767,0.582320,0.501299
24768,0.611437,0.467238
24769,0.641633,0.513196
24770,0.664932,0.477322
24771,0.684129,0.446997
24772,0.699970,0.421519
24773,0.648020,0.382042
24774,0.603503,0.420533
24775,0.626866,0.399210
24776,0.646274,0.381378
24777,0.592430,0.343566
24778,0.544790,0.312894
24779,0.504479,0.353218
24780,0.463240,0.320716
24781,0.503807,0.374213
24782,0.463411,0.416317
24783,0.428725,0.380347
24784,0.399769,0.350756
24785,0.367258,0.395510
24786,0.344012,0.363216
24787,0.318126,0.406593
24788,0.296965,0.444675
24789,0.343829,0.494661
24790,0.324641,0.452920
24791,0.376171,0.421126
24792,0.349180,0.459949
24793,0.325204,0.419073
24794,0.303804,0.458171
24795,0.284863,0.417592
24796,0.269335,0.383934
24797,0.256565,0.356161
24798,0.240800,0.402906
24799,0.227930,0.444114
24800,0.217378,0.479780
24801,0.262534,0.527271
24802,0.312414,0.492698
24803,0.293610,0.523186
24804,0.342176,0.568362
24805,0.318005,0.593605
24806,0.364497,0.630391
24807,0.406152,0.660528
24808,0.384022,0.611545
24809,0.419966,0.637794
24810,0.400920,0.595257
24811,0.360205,0.630109
24812,0.415472,0.581243
24813,0.453063,0.611540
24814,0.502455,0.564837
24815,0.469593,0.521418
24816,0.441856,0.484228
24817,0.492823,0.443459
24818,0.536304,0.409373
24819,0.493899,0.451883
24820,0.456027,0.414451
24821,0.420494,0.456300
24822,0.464191,0.501561
24823,0.432261,0.462829
24824,0.396048,0.504779
24825,0.366123,0.540408
24826,0.341040,0.495855
24827,0.320391,0.458009
24828,0.297368,0.500657
24829,0.342636,0.539143
24830,0.325001,0.500558
24831,0.310389,0.467738
24832,0.349497,0.500475
24833,0.316315,0.547396
24834,0.354838,0.574837
24835,0.320634,0.613401
24836,0.375624,0.563744
24837,0.416240,0.594331
24838,0.393663,0.554264
24839,0.447298,0.506153
24840,0.483219,0.539992
24841,0.455157,0.505230
24842,0.431520,0.475630
24843,0.461855,0.504446
24844,0.413743,0.554057
24845,0.467560,0.503779
24846,0.426478,0.545999
24847,0.465657,0.577581
24848,0.499317,0.603946
24849,0.527944,0.625897
24850,0.499419,0.588712
24851,0.448955,0.628557
24852,0.499506,0.575627
24853,0.467671,0.536716
24854,0.425147,0.577634
24855,0.463059,0.604693
24856,0.510892,0.554841
24857,0.468584,0.589355
24858,0.434636,0.545174
24859,0.399642,0.581297
24860,0.370669,0.611346
24861,0.417418,0.640811
24862,0.462584,0.595298
24863,0.427019,0.547866
24864,0.394734,0.581095
24865,0.365883,0.535492
24866,0.412408,0.494546
24867,0.458239,0.534634
24868,0.497791,0.568381
24869,0.464480,0.529452
24870,0.511054,0.483496
24871,0.544638,0.519384
24872,0.509396,0.485970
24873,0.537971,0.516479
24874,0.487396,0.562739
24875,0.457440,0.527642
24876,0.415114,0.572074
24877,0.380072,0.608976
24878,0.356306,0.567780
24879,0.397509,0.593043
24880,0.433738,0.614142
24881,0.412539,0.579342
24882,0.371305,0.621777
24883,0.407624,0.639239
24884,0.439327,0.653800
24885,0.466680,0.665956
24886,0.490096,0.676118
24887,0.546502,0.616595
24888,0.593581,0.563010
24889,0.560254,0.525940
24890,0.604939,0.478857
24891,0.623836,0.513790
24892,0.567995,0.556772
24893,0.592983,0.585865
24894,0.630095,0.536908
24895,0.660492,0.494688
24896,0.617375,0.456539
24897,0.650086,0.421148
24898,0.608083,0.389802
24899,0.571048,0.363846
24900,0.518335,0.412729
24901,0.485806,0.382823
24902,0.515586,0.425609
24903,0.562602,0.389677
24904,0.528142,0.364746
24905,0.478505,0.414583
24906,0.436608,0.458409
24907,0.475391,0.501676
24908,0.520813,0.463600
24909,0.479078,0.501425
24910,0.443809,0.533580
24911,0.408257,0.486010
24912,0.379455,0.520514
24913,0.355616,0.549702
24914,0.396976,0.517439
24915,0.361658,0.467433
24916,0.402333,0.440118
24917,0.381556,0.472307
24918,0.346063,0.425421
24919,0.329487,0.459643
24920,0.383787,0.511129
24921,0.360763,0.540532
24922,0.341679,0.565313
24923,0.394838,0.607809
24924,0.435992,0.571303
24925,0.471703,0.539633
24926,0.427810,0.486027
24927,0.475941,0.533708
24928,0.513204,0.499335
24929,0.544779,0.470109
24930,0.585381,0.520191
24931,0.611271,0.487813
24932,0.644092,0.535220
24933,0.664800,0.500626
24934,0.613633,0.455108
24935,0.570047,0.491194
24936,0.532097,0.521955
24937,0.499526,0.547980
24938,0.527293,0.518665
24939,0.499597,0.540818
24940,0.523205,0.515867
24941,0.574108,0.569146
24942,0.543270,0.587579
24943,0.488461,0.529522
24944,0.442040,0.479474
24945,0.415994,0.511879
24946,0.450672,0.482550
24947,0.480544,0.457706
24948,0.506053,0.436748
24949,0.558189,0.493390
24950,0.579466,0.466873
24951,0.549523,0.494382
24952,0.493124,0.443053
24953,0.445266,0.400317
24954,0.419852,0.437036
24955,0.472177,0.489121
24956,0.506281,0.458770
24957,0.460379,0.416540
24958,0.505339,0.464932
24959,0.468668,0.503389
24960,0.437746,0.536063
24961,0.399711,0.488954
24962,0.447008,0.530668
24963,0.488014,0.565814
24964,0.529752,0.521353
24965,0.490297,0.481277
24966,0.531685,0.443405
24967,0.566357,0.485774
24968,0.526943,0.451837
24969,0.493154,0.423326
24970,0.464471,0.399480
24971,0.440266,0.379574
24972,0.419908,0.362964
24973,0.376585,0.419941
24974,0.341222,0.470177
24975,0.312476,0.513400
24976,0.354418,0.549458
24977,0.323197,0.585543
24978,0.364093,0.615078
24979,0.331061,0.644222
24980,0.304222,0.668189
24981,0.346926,0.690974
24982,0.385307,0.709641
24983,0.348324,0.727896
24984,0.386548,0.742613
24985,0.369945,0.697702
24986,0.427400,0.645807
24987,0.477894,0.598758
24988,0.512848,0.629480
24989,0.481207,0.584251
24990,0.529259,0.537551
24991,0.484024,0.571803
24992,0.520523,0.605376
24993,0.561108,0.561145
24994,0.591415,0.596529
24995,0.552014,0.552046
24996,0.591932,0.508092
24997,0.617155,0.545446
24998,0.638115,0.576816
24999,0.585026,0.611814
25000,0.618247,0.565437
25001,0.574439,0.521662
25002,0.536231,0.484163
25003,0.563404,0.518416
25004,0.530811,0.486537
25005,0.479197,0.534373
25006,0.451377,0.500136
25007,0.502455,0.454390
25008,0.458634,0.500116
25009,0.427599,0.464152
25010,0.391511,0.508468
25011,0.361726,0.546060
25012,0.407150,0.581466
25013,0.447085,0.610930
25014,0.495151,0.563477
25015,0.461254,0.520873
25016,0.495878,0.554036
25017,0.541901,0.507606
25018,0.571013,0.542856
25019,0.535639,0.506465
25020,0.505273,0.475464
25021,0.530308,0.505496
25022,0.578819,0.456153
25023,0.599450,0.489004
25024,0.567151,0.462703
25025,0.584845,0.490653
25026,0.526048,0.543131
25027,0.475429,0.587042
25028,0.507346,0.609929
25029,0.479110,0.574195
25030,0.530051,0.519979
25031,0.498427,0.488537
25032,0.471547,0.461872
25033,0.448822,0.439372
25034,0.504199,0.394153
25035,0.476440,0.375861
25036,0.429052,0.432211
25037,0.462962,0.467276
25038,0.439581,0.442281
25039,0.419911,0.421258
25040,0.376030,0.477400
25041,0.431762,0.432914
25042,0.394014,0.480787
25043,0.434651,0.517624
25044,0.396405,0.558393
25045,0.444365,0.514982
25046,0.486000,0.477878
25047,0.527486,0.521296
25048,0.488099,0.481193
25049,0.448569,0.522063
25050,0.415453,0.556594
25051,0.461021,0.592682
25052,0.427943,0.548162
25053,0.473983,0.504701
25054,0.438633,0.540973
25055,0.404069,0.496974
25056,0.375263,0.534443
25057,0.347452,0.491393
25058,0.393475,0.454449
25059,0.441342,0.497814
25060,0.483052,0.459868
25061,0.518716,0.427959
25062,0.485593,0.465868
25063,0.457526,0.498421
25064,0.508482,0.545813
25065,0.551698,0.585488
25066,0.587852,0.618380
25067,0.543987,0.572863
25068,0.580424,0.527542
25069,0.537532,0.487380
25070,0.500605,0.453350
25071,0.531919,0.489272
25072,0.483621,0.535174
25073,0.442773,0.573757
25074,0.482597,0.603433
25075,0.441913,0.634743
25076,0.407913,0.660500
25077,0.379677,0.681677
25078,0.427639,0.703849
25079,0.469544,0.721972
25080,0.505527,0.736829
25081,0.536083,0.749049
25082,0.561853,0.759135
25083,0.530686,0.716977
25084,0.552650,0.726264
25085,0.599759,0.671516
25086,0.617672,0.688573
25087,0.655610,0.636476
25088,0.686389,0.589464
25089,0.711333,0.548138
25090,0.660562,0.576272
25091,0.682782,0.540952
25092,0.701040,0.510589
25093,0.716075,0.484710
25094,0.673579,0.509001
25095,0.619238,0.454778
25096,0.641970,0.433056
25097,0.671145,0.488952
25098,0.627940,0.517747
25099,0.647110,0.490608
25100,0.593122,0.440376
25101,0.626073,0.492017
25102,0.582526,0.524059
25103,0.607805,0.493214
25104,0.570325,0.520454
25105,0.610995,0.568793
25106,0.631975,0.535622
25107,0.594783,0.558577
25108,0.562271,0.577897
25109,0.506551,0.520262
25110,0.533862,0.491757
25111,0.556924,0.467563
25112,0.528795,0.492993
25113,0.473621,0.439938
25114,0.427172,0.395850
25115,0.403772,0.431200
25116,0.384216,0.461824
25117,0.417923,0.441417
25118,0.401087,0.467533
25119,0.358562,0.415690
25120,0.415616,0.472392
25121,0.466027,0.521216
25122,0.428083,0.476527
25123,0.396466,0.438807
25124,0.438753,0.480044
25125,0.401712,0.522708
25126,0.447867,0.483035
25127,0.490355,0.524268
25128,0.530488,0.484362
25129,0.491801,0.520632
25130,0.451104,0.476505
25131,0.491222,0.442799
25132,0.533256,0.488700
25133,0.492538,0.451320
25134,0.457985,0.419957
25135,0.503432,0.385554
25136,0.467193,0.360197
25137,0.428412,0.409337
25138,0.398503,0.379876
